state,date,cases_cumulative,deaths_cumulative,cases_perday,deaths_perday,population,cases per 100K,deaths per 100K,Postal Code,fips
Arizona,2020-03-17,20,0,2,0,7278717,0.2747737,0,AZ,4
Arizona,2020-03-18,28,0,8,0,7278717,0.38468318,0,AZ,4
Arizona,2020-03-19,47,0,19,0,7278717,0.645718195,0,AZ,4
Arizona,2020-03-20,70,1,23,1,7278717,0.961707949,0.013738685,AZ,4
Arizona,2020-03-21,104,1,34,0,7278717,1.428823239,0.013738685,AZ,4
Arizona,2020-03-22,153,2,49,1,7278717,2.102018804,0.02747737,AZ,4
Arizona,2020-03-23,234,2,81,0,7278717,3.214852288,0.02747737,AZ,4
Arizona,2020-03-24,326,6,92,4,7278717,4.478811307,0.08243211,AZ,4
Arizona,2020-03-25,402,6,76,0,7278717,5.522951366,0.08243211,AZ,4
Arizona,2020-03-26,508,8,106,2,7278717,6.979251975,0.10990948,AZ,4
Arizona,2020-03-27,665,15,157,7,7278717,9.136225519,0.206080275,AZ,4
Arizona,2020-03-28,773,15,108,0,7278717,10.6200035,0.206080275,AZ,4
Arizona,2020-03-29,930,18,157,3,7278717,12.77697704,0.24729633,AZ,4
Arizona,2020-03-30,1169,20,239,2,7278717,16.06052275,0.2747737,AZ,4
Arizona,2020-03-31,1298,24,129,4,7278717,17.83281312,0.32972844,AZ,4
Arizona,2020-04-01,1413,29,115,5,7278717,19.41276189,0.398421865,AZ,4
Arizona,2020-04-02,1600,35,187,6,7278717,21.98189599,0.480853975,AZ,4
Arizona,2020-04-03,1769,41,169,6,7278717,24.30373375,0.563286085,AZ,4
Arizona,2020-04-04,2019,53,250,12,7278717,27.738405,0.728150305,AZ,4
Arizona,2020-04-05,2269,64,250,11,7278717,31.17307624,0.879275839,AZ,4
Arizona,2020-04-06,2466,67,197,3,7278717,33.87959719,0.920491894,AZ,4
Arizona,2020-04-07,2577,77,111,10,7278717,35.40459122,1.057878744,AZ,4
Arizona,2020-04-08,2726,80,149,3,7278717,37.45165528,1.099094799,AZ,4
Arizona,2020-04-09,3018,89,292,10,7278717,41.4633513,1.222742964,AZ,4
Arizona,2020-04-10,3112,97,94,7,7278717,42.75478769,1.332652444,AZ,4
Arizona,2020-04-11,3393,112,281,15,7278717,46.61535817,1.538732719,AZ,4
Arizona,2020-04-12,3539,117,146,5,7278717,48.62120618,1.607426144,AZ,4
Arizona,2020-04-13,3702,122,163,5,7278717,50.86061184,1.676119569,AZ,4
Arizona,2020-04-14,3806,131,104,9,7278717,52.28943507,1.799767734,AZ,4
Arizona,2020-04-15,3962,142,156,12,7278717,54.43266993,1.950893269,AZ,4
Arizona,2020-04-16,4234,152,272,10,7278717,58.16959225,2.088280119,AZ,4
Arizona,2020-04-17,4507,174,273,22,7278717,61.92025325,2.390531188,AZ,4
Arizona,2020-04-18,4719,181,212,7,7278717,64.83285447,2.486701983,AZ,4
Arizona,2020-04-19,4929,188,210,7,7278717,67.71797832,2.582872778,AZ,4
Arizona,2020-04-20,5064,191,135,3,7278717,69.57270079,2.624088833,AZ,4
Arizona,2020-04-21,5251,213,187,22,7278717,72.14183489,2.926339903,AZ,4
Arizona,2020-04-22,5459,236,208,22,7278717,74.99948136,3.242329658,AZ,4
Arizona,2020-04-23,5769,257,310,21,7278717,79.25847371,3.530842043,AZ,4
Arizona,2020-04-24,6045,268,276,16,7278717,83.05035077,3.681967578,AZ,4
Arizona,2020-04-25,6280,275,235,7,7278717,86.27894174,3.778138372,AZ,4
Arizona,2020-04-26,6526,277,246,2,7278717,89.65865825,3.805615742,AZ,4
Arizona,2020-04-27,6716,277,190,0,7278717,92.2690084,3.805615742,AZ,4
Arizona,2020-04-28,6948,297,232,20,7278717,95.45638332,4.080389442,AZ,4
Arizona,2020-04-29,7202,308,254,11,7278717,98.9460093,4.231514977,AZ,4
Arizona,2020-04-30,7648,320,446,12,7278717,105.0734628,4.396379197,AZ,4
Arizona,2020-05-01,7962,330,314,10,7278717,109.3874099,4.533766047,AZ,4
Arizona,2020-05-02,8364,353,402,23,7278717,114.9103613,4.849755802,AZ,4
Arizona,2020-05-03,8640,362,276,9,7278717,118.7022383,4.973403967,AZ,4
Arizona,2020-05-04,8919,362,279,0,7278717,122.5353314,4.973403967,AZ,4
Arizona,2020-05-05,9305,395,386,33,7278717,127.8384638,5.426780571,AZ,4
Arizona,2020-05-06,9707,426,402,31,7278717,133.3614152,5.852679806,AZ,4
Arizona,2020-05-07,9945,450,238,24,7278717,136.6312222,6.182408246,AZ,4
Arizona,2020-05-08,10526,517,581,67,7278717,144.6133982,7.10290014,AZ,4
Arizona,2020-05-09,10960,532,434,15,7278717,150.5759875,7.308980415,AZ,4
Arizona,2020-05-10,11119,536,159,4,7278717,152.7604384,7.363935155,AZ,4
Arizona,2020-05-11,11380,542,261,6,7278717,156.3462352,7.446367265,AZ,4
Arizona,2020-05-12,11736,562,356,20,7278717,161.2372071,7.721140965,AZ,4
Arizona,2020-05-13,12176,594,440,32,7278717,167.2822284,8.160778885,AZ,4
Arizona,2020-05-14,12674,624,498,30,7278717,174.1240936,8.572939434,AZ,4
Arizona,2020-05-15,13169,651,495,27,7278717,180.9247426,8.943883929,AZ,4
Arizona,2020-05-16,13631,679,462,28,7278717,187.2720151,9.328567109,AZ,4
Arizona,2020-05-17,13937,680,306,1,7278717,191.4760527,9.342305794,AZ,4
Arizona,2020-05-18,14170,686,233,6,7278717,194.6771663,9.424737904,AZ,4
Arizona,2020-05-19,14566,704,396,18,7278717,200.1176856,9.672034234,AZ,4
Arizona,2020-05-20,14897,747,331,43,7278717,204.6651903,10.26279769,AZ,4
Arizona,2020-05-21,15315,763,418,16,7278717,210.4079606,10.48261665,AZ,4
Arizona,2020-05-22,15608,775,293,12,7278717,214.4333953,10.64748087,AZ,4
Arizona,2020-05-23,16040,799,432,24,7278717,220.3685073,10.97720931,AZ,4
Arizona,2020-05-24,16339,800,299,1,7278717,224.4763741,10.99094799,AZ,4
Arizona,2020-05-25,16561,806,222,1,7278717,227.5263621,11.0733801,AZ,4
Arizona,2020-05-26,16783,807,222,2,7278717,230.5763502,11.08711879,AZ,4
Arizona,2020-05-27,17262,831,479,24,7278717,237.1571803,11.41684723,AZ,4
Arizona,2020-05-28,17763,857,501,25,7278717,244.0402615,11.77405304,AZ,4
Arizona,2020-05-29,18465,885,702,29,7278717,253.6848184,12.15873622,AZ,4
Arizona,2020-05-30,19255,903,790,18,7278717,264.5383795,12.40603255,AZ,4
Arizona,2020-05-31,19936,906,681,3,7278717,273.894424,12.4472486,AZ,4
Arizona,2020-06-01,20123,918,187,12,7278717,276.4635581,12.61211282,AZ,4
Arizona,2020-06-02,21250,943,1127,25,7278717,291.9470561,12.95557995,AZ,4
Arizona,2020-06-03,22245,983,995,40,7278717,305.6170476,13.50512735,AZ,4
Arizona,2020-06-04,22818,1000,573,17,7278717,313.4893141,13.73868499,AZ,4
Arizona,2020-06-05,24369,1016,1551,16,7278717,334.7980145,13.95850395,AZ,4
Arizona,2020-06-06,25517,1046,1148,30,7278717,350.5700249,14.3706645,AZ,4
Arizona,2020-06-07,26924,1048,1407,2,7278717,369.9003547,14.39814187,AZ,4
Arizona,2020-06-08,27761,1052,837,4,7278717,381.399634,14.45309661,AZ,4
Arizona,2020-06-09,28396,1074,635,22,7278717,390.123699,14.75534768,AZ,4
Arizona,2020-06-10,29981,1100,1585,26,7278717,411.8995147,15.11255349,AZ,4
Arizona,2020-06-11,31525,1130,1544,30,7278717,433.1120443,15.52471404,AZ,4
Arizona,2020-06-12,33167,1157,1642,27,7278717,455.6709651,15.89565853,AZ,4
Arizona,2020-06-13,34773,1190,1606,33,7278717,477.7352932,16.34903514,AZ,4
Arizona,2020-06-14,35953,1194,1180,4,7278717,493.9469415,16.40398988,AZ,4
Arizona,2020-06-15,37005,1204,1052,10,7278717,508.4000381,16.54137673,AZ,4
Arizona,2020-06-16,39298,1228,2293,24,7278717,539.9028428,16.87110517,AZ,4
Arizona,2020-06-17,41159,1252,1861,24,7278717,565.4705355,17.20083361,AZ,4
Arizona,2020-06-18,43731,1287,2572,35,7278717,600.8064333,17.68168758,AZ,4
Arizona,2020-06-19,46914,1322,3183,35,7278717,644.5366677,18.16254156,AZ,4
Arizona,2020-06-20,50198,1347,3284,25,7278717,689.6545092,18.50600868,AZ,4
Arizona,2020-06-21,52666,1350,2468,3,7278717,723.5615837,18.54722474,AZ,4
Arizona,2020-06-22,54767,1354,2101,4,7278717,752.4265609,18.60217948,AZ,4
Arizona,2020-06-23,58397,1398,3630,44,7278717,802.2979874,19.20668162,AZ,4
Arizona,2020-06-24,60207,1467,1810,69,7278717,827.1650072,20.15465088,AZ,4
Arizona,2020-06-25,63297,1495,3090,28,7278717,869.6175439,20.53933406,AZ,4
Arizona,2020-06-26,66676,1537,3379,42,7278717,916.0405604,21.11635883,AZ,4
Arizona,2020-06-27,70152,1581,3476,44,7278717,963.7962295,21.72086097,AZ,4
Arizona,2020-06-28,73961,1594,3809,13,7278717,1016.126881,21.89946388,AZ,4
Arizona,2020-06-29,74602,1598,641,4,7278717,1024.933378,21.95441862,AZ,4
Arizona,2020-06-30,79399,1645,4797,47,7278717,1090.83785,22.60013681,AZ,4
Arizona,2020-07-01,84152,1726,4753,81,7278717,1156.137819,23.71297029,AZ,4
Arizona,2020-07-02,87495,1766,3343,40,7278717,1202.066243,24.26251769,AZ,4
Arizona,2020-07-03,91894,1802,4399,36,7278717,1262.502719,24.75711035,AZ,4
Arizona,2020-07-04,94616,1821,2722,19,7278717,1299.899419,25.01814537,AZ,4
Arizona,2020-07-05,98126,1829,3510,8,7278717,1348.122203,25.12805485,AZ,4
Arizona,2020-07-06,101542,1832,3416,3,7278717,1395.053551,25.1692709,AZ,4
Arizona,2020-07-07,105159,1933,3617,101,7278717,1444.746375,26.55687809,AZ,4
Arizona,2020-07-08,108710,1973,3551,40,7278717,1493.532445,27.10642549,AZ,4
Arizona,2020-07-09,112783,2047,4073,74,7278717,1549.490109,28.12308818,AZ,4
Arizona,2020-07-10,116947,2093,4164,46,7278717,1606.697994,28.75506769,AZ,4
Arizona,2020-07-11,119991,2158,3044,65,7278717,1648.518551,29.64808221,AZ,4
Arizona,2020-07-12,122479,2239,2488,81,7278717,1682.700399,30.76091569,AZ,4
Arizona,2020-07-13,123917,2250,1438,11,7278717,1702.456628,30.91204123,AZ,4
Arizona,2020-07-14,128126,2341,4209,91,7278717,1760.282753,32.16226156,AZ,4
Arizona,2020-07-15,131411,2442,3285,101,7278717,1805.414333,33.54986875,AZ,4
Arizona,2020-07-16,134730,2506,3319,64,7278717,1851.013029,34.42914459,AZ,4
Arizona,2020-07-17,138575,2597,3845,91,7278717,1903.838273,35.67936492,AZ,4
Arizona,2020-07-18,141333,2733,2758,136,7278717,1941.729566,37.54782608,AZ,4
Arizona,2020-07-19,143644,2768,2311,35,7278717,1973.479667,38.02868005,AZ,4
Arizona,2020-07-20,145320,2795,1676,27,7278717,1996.505703,38.39962455,AZ,4
Arizona,2020-07-21,148730,2918,3410,123,7278717,2043.354619,40.0894828,AZ,4
Arizona,2020-07-22,150659,2976,1929,58,7278717,2069.856542,40.88632653,AZ,4
Arizona,2020-07-23,153029,3067,2370,91,7278717,2102.417225,42.13654687,AZ,4
Arizona,2020-07-24,156392,3156,3363,89,7278717,2148.620423,43.35928983,AZ,4
Arizona,2020-07-25,160055,3288,3663,132,7278717,2198.945226,45.17279625,AZ,4
Arizona,2020-07-26,162041,3313,1986,25,7278717,2226.230255,45.51626337,AZ,4
Arizona,2020-07-27,163918,3320,1877,7,7278717,2252.017766,45.61243417,AZ,4
Arizona,2020-07-28,165994,3424,2076,104,7278717,2280.539276,47.04125741,AZ,4
Arizona,2020-07-29,168361,3470,2367,46,7278717,2313.058744,47.67323692,AZ,4
Arizona,2020-07-30,170905,3628,2544,158,7278717,2348.009958,49.84394915,AZ,4
Arizona,2020-07-31,174108,3695,3203,67,7278717,2392.014966,50.76444104,AZ,4
Arizona,2020-08-01,177019,3753,2911,58,7278717,2432.008278,51.56128477,AZ,4
Arizona,2020-08-02,178473,3769,1454,16,7278717,2451.984326,51.78110373,AZ,4
Arizona,2020-08-03,179506,3785,1033,16,7278717,2466.176388,52.00092269,AZ,4
Arizona,2020-08-04,180537,3850,1031,65,7278717,2480.340972,52.89393721,AZ,4
Arizona,2020-08-05,182230,3933,1693,83,7278717,2503.600566,54.03424807,AZ,4
Arkansas,2020-03-11,1,0,1,0,3017804,0.033136678,0,AR,5
Arkansas,2020-03-12,6,0,5,0,3017804,0.198820069,0,AR,5
Arkansas,2020-03-13,7,0,1,0,3017804,0.231956747,0,AR,5
Arkansas,2020-03-14,9,0,2,0,3017804,0.298230104,0,AR,5
Arkansas,2020-03-15,16,0,7,0,3017804,0.530186851,0,AR,5
Arkansas,2020-03-16,22,0,6,0,3017804,0.72900692,0,AR,5
Arkansas,2020-03-17,22,0,0,0,3017804,0.72900692,0,AR,5
Arkansas,2020-03-18,33,0,11,0,3017804,1.09351038,0,AR,5
Arkansas,2020-03-19,62,0,29,0,3017804,2.054474048,0,AR,5
Arkansas,2020-03-20,100,0,38,0,3017804,3.313667819,0,AR,5
Arkansas,2020-03-21,118,0,18,0,3017804,3.910128027,0,AR,5
Arkansas,2020-03-22,165,0,47,0,3017804,5.467551902,0,AR,5
Arkansas,2020-03-23,201,0,36,0,3017804,6.660472317,0,AR,5
Arkansas,2020-03-24,231,2,30,2,3017804,7.654572663,0.066273356,AR,5
Arkansas,2020-03-25,307,2,76,0,3017804,10.17296021,0.066273356,AR,5
Arkansas,2020-03-26,350,3,43,1,3017804,11.59783737,0.099410035,AR,5
Arkansas,2020-03-27,385,3,35,0,3017804,12.7576211,0.099410035,AR,5
Arkansas,2020-03-28,409,5,24,2,3017804,13.55290138,0.165683391,AR,5
Arkansas,2020-03-29,449,6,40,1,3017804,14.87836851,0.198820069,AR,5
Arkansas,2020-03-30,508,7,59,1,3017804,16.83343252,0.231956747,AR,5
Arkansas,2020-03-31,564,8,56,1,3017804,18.6890865,0.265093426,AR,5
Arkansas,2020-04-01,624,10,60,2,3017804,20.67728719,0.331366782,AR,5
Arkansas,2020-04-02,683,12,59,2,3017804,22.63235121,0.397640138,AR,5
Arkansas,2020-04-03,738,12,55,0,3017804,24.45486851,0.397640138,AR,5
Arkansas,2020-04-04,743,14,5,2,3017804,24.6205519,0.463913495,AR,5
Arkansas,2020-04-05,853,16,110,2,3017804,28.2655865,0.530186851,AR,5
Arkansas,2020-04-06,927,16,74,0,3017804,30.71770069,0.530186851,AR,5
Arkansas,2020-04-07,997,18,70,2,3017804,33.03726816,0.596460207,AR,5
Arkansas,2020-04-08,1077,18,80,0,3017804,35.68820241,0.596460207,AR,5
Arkansas,2020-04-09,1146,21,69,3,3017804,37.97463321,0.695870242,AR,5
Arkansas,2020-04-10,1202,24,56,3,3017804,39.83028719,0.795280277,AR,5
Arkansas,2020-04-11,1228,25,26,1,3017804,40.69184082,0.828416955,AR,5
Arkansas,2020-04-12,1280,27,52,2,3017804,42.41494809,0.894690311,AR,5
Arkansas,2020-04-13,1475,30,195,3,3017804,48.87660034,0.994100346,AR,5
Arkansas,2020-04-14,1498,32,23,2,3017804,49.63874393,1.060373702,AR,5
Arkansas,2020-04-15,1599,34,101,2,3017804,52.98554843,1.126647059,AR,5
Arkansas,2020-04-16,1620,37,21,3,3017804,53.68141867,1.226057093,AR,5
Arkansas,2020-04-17,1695,37,75,0,3017804,56.16666954,1.226057093,AR,5
Arkansas,2020-04-18,1777,38,82,1,3017804,58.88387715,1.259193771,AR,5
Arkansas,2020-04-19,1781,39,4,1,3017804,59.01642386,1.29233045,AR,5
Arkansas,2020-04-20,1971,42,190,3,3017804,65.31239272,1.391740484,AR,5
Arkansas,2020-04-21,2262,43,291,1,3017804,74.95516607,1.424877162,AR,5
Arkansas,2020-04-22,2392,44,130,1,3017804,79.26293424,1.458013841,AR,5
Arkansas,2020-04-23,2599,45,207,1,3017804,86.12222663,1.491150519,AR,5
Arkansas,2020-04-24,2810,47,211,2,3017804,93.11406572,1.557423875,AR,5
Arkansas,2020-04-25,2909,48,99,1,3017804,96.39459687,1.590560553,AR,5
Arkansas,2020-04-26,3001,50,92,2,3017804,99.44317126,1.65683391,AR,5
Arkansas,2020-04-27,3069,51,68,1,3017804,101.6964654,1.689970588,AR,5
Arkansas,2020-04-28,3127,57,58,6,3017804,103.6183927,1.888790657,AR,5
Arkansas,2020-04-29,3207,59,80,2,3017804,106.269327,1.955064013,AR,5
Arkansas,2020-04-30,3281,61,74,2,3017804,108.7214412,2.02133737,AR,5
Arkansas,2020-05-01,3310,64,29,3,3017804,109.6824048,2.120747404,AR,5
Arkansas,2020-05-02,3372,72,62,8,3017804,111.7368789,2.38584083,AR,5
Arkansas,2020-05-03,3431,76,59,4,3017804,113.6919429,2.518387543,AR,5
Arkansas,2020-05-04,3469,80,38,4,3017804,114.9511367,2.650934256,AR,5
Arkansas,2020-05-05,3525,83,56,3,3017804,116.8067906,2.75034429,AR,5
Arkansas,2020-05-06,3611,87,86,4,3017804,119.656545,2.882891003,AR,5
Arkansas,2020-05-07,3694,88,83,1,3017804,122.4068892,2.916027681,AR,5
Arkansas,2020-05-08,3747,88,53,0,3017804,124.1631332,2.916027681,AR,5
Arkansas,2020-05-09,3747,88,0,0,3017804,124.1631332,2.916027681,AR,5
Arkansas,2020-05-10,4012,91,265,3,3017804,132.9443529,3.015437716,AR,5
Arkansas,2020-05-11,4043,94,31,3,3017804,133.9715899,3.11484775,AR,5
Arkansas,2020-05-12,4164,95,121,1,3017804,137.981128,3.147984428,AR,5
Arkansas,2020-05-13,4236,97,72,2,3017804,140.3669688,3.214257785,AR,5
Arkansas,2020-05-14,4366,98,130,1,3017804,144.674737,3.247394463,AR,5
Arkansas,2020-05-15,4463,98,97,0,3017804,147.8889948,3.247394463,AR,5
Arkansas,2020-05-16,4578,98,115,0,3017804,151.6997128,3.247394463,AR,5
Arkansas,2020-05-17,4759,98,181,0,3017804,157.6974515,3.247394463,AR,5
Arkansas,2020-05-18,4813,100,54,2,3017804,159.4868321,3.313667819,AR,5
Arkansas,2020-05-19,4923,102,110,2,3017804,163.1318667,3.379941176,AR,5
Arkansas,2020-05-20,5003,107,80,5,3017804,165.782801,3.545624567,AR,5
Arkansas,2020-05-21,5458,110,455,3,3017804,180.8599896,3.645034601,AR,5
Arkansas,2020-05-22,5612,113,154,3,3017804,185.963038,3.744444636,AR,5
Arkansas,2020-05-23,5775,115,163,2,3017804,191.3643166,3.810717992,AR,5
Arkansas,2020-05-24,5922,116,147,1,3017804,196.2354083,3.84385467,AR,5
Arkansas,2020-05-25,6029,117,107,1,3017804,199.7810328,3.876991349,AR,5
Arkansas,2020-05-26,6180,119,151,2,3017804,204.7846712,3.943264705,AR,5
Arkansas,2020-05-27,6277,120,97,1,3017804,207.998929,3.976401383,AR,5
Arkansas,2020-05-28,6538,125,261,5,3017804,216.647602,4.142084774,AR,5
Arkansas,2020-05-29,6777,132,239,7,3017804,224.5672681,4.374041522,AR,5
Arkansas,2020-05-30,7013,133,236,1,3017804,232.3875242,4.4071782,AR,5
Arkansas,2020-05-31,7253,133,240,0,3017804,240.3403269,4.4071782,AR,5
Arkansas,2020-06-01,7443,133,190,0,3017804,246.6362958,4.4071782,AR,5
Arkansas,2020-06-02,7818,136,375,3,3017804,259.0625501,4.506588234,AR,5
Arkansas,2020-06-03,8067,142,249,6,3017804,267.313583,4.705408304,AR,5
Arkansas,2020-06-04,8425,151,358,9,3017804,279.1765138,5.003638407,AR,5
Arkansas,2020-06-05,8651,152,226,1,3017804,286.6654031,5.036775085,AR,5
Arkansas,2020-06-06,9101,154,450,2,3017804,301.5769082,5.103048442,AR,5
Arkansas,2020-06-07,9426,154,325,0,3017804,312.3463287,5.103048442,AR,5
Arkansas,2020-06-08,9740,155,314,1,3017804,322.7512456,5.13618512,AR,5
Arkansas,2020-06-09,10080,161,340,6,3017804,334.0177162,5.335005189,AR,5
Arkansas,2020-06-10,10368,165,288,4,3017804,343.5610795,5.467551902,AR,5
Arkansas,2020-06-11,10816,171,448,6,3017804,358.4063113,5.666371971,AR,5
Arkansas,2020-06-12,11547,176,731,5,3017804,382.6292231,5.832055362,AR,5
Arkansas,2020-06-13,12095,177,548,1,3017804,400.7881228,5.86519204,AR,5
Arkansas,2020-06-14,12501,179,406,2,3017804,414.2416141,5.931465397,AR,5
Arkansas,2020-06-15,12917,182,416,3,3017804,428.0264722,6.030875431,AR,5
Arkansas,2020-06-16,13191,188,274,6,3017804,437.1059221,6.2296955,AR,5
Arkansas,2020-06-17,13606,197,415,9,3017804,450.8576435,6.527925604,AR,5
Arkansas,2020-06-18,13928,208,322,11,3017804,461.5276539,6.892429064,AR,5
Arkansas,2020-06-19,14631,214,703,6,3017804,484.8227387,7.091249133,AR,5
Arkansas,2020-06-20,15142,224,511,10,3017804,501.7555812,7.422615915,AR,5
Arkansas,2020-06-21,15561,225,419,1,3017804,515.6398494,7.455752594,AR,5
Arkansas,2020-06-22,16083,227,522,2,3017804,532.9371954,7.52202595,AR,5
Arkansas,2020-06-23,16678,237,595,10,3017804,552.6535189,7.853392732,AR,5
Arkansas,2020-06-24,17375,240,697,3,3017804,575.7497836,7.952802767,AR,5
Arkansas,2020-06-25,18062,240,687,0,3017804,598.5146815,7.952802767,AR,5
Arkansas,2020-06-26,18740,249,678,9,3017804,620.9813494,8.25103287,AR,5
Arkansas,2020-06-27,19310,259,570,10,3017804,639.8692559,8.582399652,AR,5
Arkansas,2020-06-28,19818,264,508,5,3017804,656.7026884,8.748083043,AR,5
Arkansas,2020-06-29,20257,265,439,1,3017804,671.2496902,8.781219721,AR,5
Arkansas,2020-06-30,20777,270,520,5,3017804,688.4807628,8.946903112,AR,5
Arkansas,2020-07-01,21197,277,420,7,3017804,702.3981677,9.17885986,AR,5
Arkansas,2020-07-02,22075,279,878,2,3017804,731.4921711,9.245133216,AR,5
Arkansas,2020-07-03,22622,281,547,2,3017804,749.6179341,9.311406572,AR,5
Arkansas,2020-07-04,23209,286,587,5,3017804,769.0691642,9.477089963,AR,5
Arkansas,2020-07-05,23814,287,605,1,3017804,789.1168545,9.510226642,AR,5
Arkansas,2020-07-06,24253,292,439,5,3017804,803.6638562,9.675910033,AR,5
Arkansas,2020-07-07,24512,301,259,9,3017804,812.2462559,9.974140136,AR,5
Arkansas,2020-07-08,25246,305,734,4,3017804,836.5685777,10.10668685,AR,5
Arkansas,2020-07-09,26052,309,806,4,3017804,863.2767403,10.23923356,AR,5
Arkansas,2020-07-10,26803,313,751,4,3017804,888.1623856,10.37178027,AR,5
Arkansas,2020-07-11,27864,319,1061,6,3017804,923.3204012,10.57060034,AR,5
Arkansas,2020-07-12,28367,321,503,2,3017804,939.9881503,10.6368737,AR,5
Arkansas,2020-07-13,28939,323,572,2,3017804,958.9423303,10.70314706,AR,5
Arkansas,2020-07-14,29733,331,794,8,3017804,985.2528527,10.96824048,AR,5
Arkansas,2020-07-15,30297,335,564,4,3017804,1003.941939,11.10078719,AR,5
Arkansas,2020-07-16,31114,341,817,6,3017804,1031.014605,11.29960726,AR,5
Arkansas,2020-07-17,31762,353,648,12,3017804,1052.487173,11.6972474,AR,5
Arkansas,2020-07-18,32533,357,771,4,3017804,1078.035552,11.82979412,AR,5
Arkansas,2020-07-19,33228,357,695,0,3017804,1101.065543,11.82979412,AR,5
Arkansas,2020-07-20,33927,363,699,6,3017804,1124.228081,12.02861418,AR,5
Arkansas,2020-07-21,34655,374,728,11,3017804,1148.351583,12.39311764,AR,5
Arkansas,2020-07-22,35246,380,591,6,3017804,1167.93536,12.59193771,AR,5
Arkansas,2020-07-23,36259,386,1013,6,3017804,1201.502815,12.79075778,AR,5
Arkansas,2020-07-24,37249,394,990,8,3017804,1234.308126,13.05585121,AR,5
Arkansas,2020-07-25,37981,399,732,5,3017804,1258.564174,13.2215346,AR,5
Arkansas,2020-07-26,38623,401,642,2,3017804,1279.837922,13.28780796,AR,5
Arkansas,2020-07-27,39447,408,824,7,3017804,1307.142545,13.5197647,AR,5
Arkansas,2020-07-28,40181,428,734,20,3017804,1331.464867,14.18249827,AR,5
Arkansas,2020-07-29,40968,434,787,6,3017804,1357.543432,14.38131834,AR,5
Arkansas,2020-07-30,41759,442,791,8,3017804,1383.754545,14.64641176,AR,5
Arkansas,2020-07-31,42511,453,752,11,3017804,1408.673327,15.01091522,AR,5
Arkansas,2020-08-01,43173,458,662,5,3017804,1430.609808,15.17659861,AR,5
Arkansas,2020-08-02,43810,464,637,6,3017804,1451.717872,15.37541868,AR,5
Arkansas,2020-08-03,44597,475,787,11,3017804,1477.796437,15.73992214,AR,5
Arkansas,2020-08-04,45381,490,784,15,3017804,1503.775593,16.23697231,AR,5
Arkansas,2020-08-05,46293,508,912,18,3017804,1533.996244,16.83343252,AR,5
California,2020-01-25,1,0,1,0,39512223,0.002530862,0,CA,6
California,2020-01-26,2,0,1,0,39512223,0.005061725,0,CA,6
California,2020-01-27,2,0,0,0,39512223,0.005061725,0,CA,6
California,2020-01-28,2,0,0,0,39512223,0.005061725,0,CA,6
California,2020-01-29,2,0,0,0,39512223,0.005061725,0,CA,6
California,2020-01-30,2,0,0,0,39512223,0.005061725,0,CA,6
California,2020-01-31,3,0,1,0,39512223,0.007592587,0,CA,6
California,2020-02-01,3,0,0,0,39512223,0.007592587,0,CA,6
California,2020-02-02,6,0,3,0,39512223,0.015185174,0,CA,6
California,2020-02-03,6,0,0,0,39512223,0.015185174,0,CA,6
California,2020-02-04,6,0,0,0,39512223,0.015185174,0,CA,6
California,2020-02-05,6,0,0,0,39512223,0.015185174,0,CA,6
California,2020-02-06,6,0,0,0,39512223,0.015185174,0,CA,6
California,2020-02-07,6,0,0,0,39512223,0.015185174,0,CA,6
California,2020-02-08,6,0,0,0,39512223,0.015185174,0,CA,6
California,2020-02-09,6,0,0,0,39512223,0.015185174,0,CA,6
California,2020-02-10,7,0,1,0,39512223,0.017716037,0,CA,6
California,2020-02-11,7,0,0,0,39512223,0.017716037,0,CA,6
California,2020-02-12,7,0,0,0,39512223,0.017716037,0,CA,6
California,2020-02-13,7,0,0,0,39512223,0.017716037,0,CA,6
California,2020-02-14,7,0,0,0,39512223,0.017716037,0,CA,6
California,2020-02-15,7,0,0,0,39512223,0.017716037,0,CA,6
California,2020-02-16,7,0,0,0,39512223,0.017716037,0,CA,6
California,2020-02-17,7,0,0,0,39512223,0.017716037,0,CA,6
California,2020-02-18,7,0,0,0,39512223,0.017716037,0,CA,6
California,2020-02-19,7,0,0,0,39512223,0.017716037,0,CA,6
California,2020-02-20,8,0,1,0,39512223,0.020246899,0,CA,6
California,2020-02-21,9,0,1,0,39512223,0.022777762,0,CA,6
California,2020-02-22,9,0,0,0,39512223,0.022777762,0,CA,6
California,2020-02-23,9,0,0,0,39512223,0.022777762,0,CA,6
